Depth_m;qt_MPa;fs_kPa;u2_kPa;FR_percent
36,942;1,72844;23,062;1302,2;1,33426673763625
36,953;1,73268;22,07;1308,4;1,2737493362882932
36,964;1,73142;22,951;1317,1;1,3255593674556145
36,975;1,72996;23,334;1319,8;1,3488173136951143
36,985;1,73602;22,688;1315,1;1,3068973859748159
36,996;1,7468;22,424;1304,0;1,283718800091596
37,007;1,7452999999999999;22,419;1296,5;1,2845356099237955
37,017;1,74992;22,748;1299,6;1,2999451403492732
37,027;1,75156;22,954;1307,8;1,310488935577428
37,038;1,74836;23,159;1301,8;1,3246127799766638
37,049;1,75522;23,197;1286,1;1,32160071102198
37,059;1,76874;23,704;1293,7;1,3401630539253933
37,07;1,77012;24,078;1310,6;1,3602467629313268
37,081;1,7686399999999998;24,891;1318,2;1,4073525420662203
37,092;1,7691599999999998;25,815;1320,8;1,4591670623346675
37,102;1,7689799999999998;26,656;1319,9;1,5068570588700834
37,113;1,7685999999999997;26,674;1318,0;1,5081985751441822
37,124;1,7648599999999999;26,871;1309,3;1,5225570300193785
37,135;1,763;27,043;1300,0;1,5339194554736246
37,144;1,7628799999999998;27,039;1299,4;1,5337969685968418
37,155;1,76212;27,36;1295,6;1,5526751867069213
37,166;1,75624;27,579;1291,2;1,570343461030383
37,177;1,75442;27,403;1297,1;1,5619406983504518
37,186;1,75158;27,067;1307,9;1,545290537685975
37,197;1,7526599999999999;27,027;1313,3;1,5420560747663552
37,208;1,75094;27,033;1314,7;1,5439135550047403
37,22;1,7562;27,21;1316,0;1,5493679535360438
37,229;1,75562;27,064;1313,1;1,541563664118659
37,24;1,7547000000000001;27,048;1308,5;1,5414600786459223
37,251;1,76134;27,06;1306,7;1,5363302939807193
37,262;1,7743399999999998;27,228;1306,7;1,5345424214073966
37,272;1,7789;27,722;1304,5;1,5583787733992918
37,283;1,7781;27,615;1300,5;1,5530622574658342
37,294;1,7841399999999998;27,407;1295,7;1,5361462665485892
37,305;1,7776999999999998;26,674;1288,5;1,500478145918884
37,315;1,76632;26,656;1281,6;1,509126319126772
37,326;1,7588599999999999;27,201;1279,3;1,5465130823374231
37,337;1,74898;27,035;1279,9;1,5457580990062778
37,347;1,7406000000000001;26,849;1288,0;1,5425140756061126
37,356;1,74192;26,846;1294,6;1,5411729585744467
37,368;1,74678;26,665;1303,9;1,5265230881965675
37,379;1,75046;26,844;1312,3;1,5335397552643306
37,39;1,7631;26,486;1315,5;1,5022403720719189
37,4;1,77306;26,115;1315,3;1,472877398395993
37,411;1,78578;26,464;1313,9;1,481929464995688
37,421;1,7879599999999998;26,792;1314,8;1,4984675272377461
37,432;1,7814999999999999;27,156;1317,5;1,5243334268874544
37,443;1,7782999999999998;27,192;1316,5;1,529100826632177
37,454;1,7801399999999998;27,361;1310,7;1,5370139427236063
37,464;1,7765999999999997;27,354;1308,0;1,5396825396825398
37,475;1,7764599999999997;26,7;1307,3;1,5029890906634544
37,486;1,7706;25,896;1303,0;1,4625550660792952
37,497;1,773;26,263;1300,0;1,4812746756909194
37,507;1,7787199999999999;26,282;1303,6;1,4775793829270487
37,517;1,7841799999999999;25,389;1305,9;1,42300664731137
37,528;1,7982199999999997;25,779;1306,1;1,4335843222742493
37,539;1,80802;26,263;1305,1;1,4525834891206957
37,549;1,8166399999999998;25,761;1298,2;1,4180575127708297
37,56;1,8344999999999998;25,029;1287,5;1,3643499591169257
37,571;1,85406;25,187;1275,3;1,3584781506531614
37,582;1,84464;24,96;1253,2;1,3531095498308614
37,591;1,8555599999999999;24,205;1232,8;1,3044579533941236
37,602;1,81334;24,422;1216,7;1,3467965191304445
37,613;1,7762399999999998;24,998;1216,2;1,4073548619555918
37,624;1,7615399999999999;24,648;1232,7;1,3992302190129091
37,634;1,75984;24,097;1249,2;1,369272206564233
37,645;1,75206;24,442;1260,3;1,3950435487369155
37,656;1,74836;24,941;1266,8;1,4265368688370816
37,667;1,7484600000000001;24,024;1277,3;1,374009128032669
37,676;1,7449599999999998;23,351;1284,8;1,3381968641114983
37,687;1,72886;23,308;1279,3;1,3481716275464757
37,698;1,72798;23,437;1284,9;1,3563235685598214
37,709;1,74274;22,999;1298,7;1,319703455478155
37,719;1,75282;21,963;1299,1;1,2530094362227726
37,73;1,7566599999999999;21,922;1293,3;1,2479364248061664
37,74;1,7605399999999998;22,314;1287,7;1,267452031762982
37,751;1,7617399999999999;22,167;1283,7;1,2582446899088404
37,761;1,7609399999999997;23,163;1279,7;1,3153770145490478
37,772;1,7722799999999999;24,454;1271,4;1,3798045455571357
37,783;1,77478;24,615;1273,9;1,3869324648688852
37,794;1,8244399999999998;23,894;1287,2;1,3096621429041242
37,804;1,87682;23,556;1289,1;1,2551017146023593
37,815;1,90414;23,187;1275,7;1,217715083974918
37,826;1,9537799999999999;22,967;1238,9;1,175516178894246
37,836;1,9726400000000002;23,323;1198,2;1,182324194987428
37,846;1,90896;23,826;1174,8;1,248114156399296
37,857;1,86194;24,074;1149,7;1,2929525118961944
37,868;1,8280399999999999;24,076;1155,2;1,3170390144635784
37,879;1,79976;24,799;1188,8;1,377905943014624
37,889;1,7827;24,813;1213,5;1,3918774892017725
37,9;1,7873999999999999;24,789;1237,0;1,3868747901980534
37,911;1,77874;24,398;1253,7;1,3716450970911993
37,922;1,7811599999999999;23,722;1265,8;1,3318286959060388
37,932;1,7801399999999998;23,165;1275,7;1,30130214477513
37,943;1,7824399999999998;24,139;1287,2;1,3542671843091494
37,954;1,77844;25,068;1302,2;1,4095499426463642
37,963;1,78026;25,899;1311,3;1,4547875029490076
37,975;1,77894;25,923;1319,7;1,457216094977908
37,986;1,7773999999999999;26,096;1322,0;1,468211995048948
37,996;1,78192;26,492;1319,6;1,4867109634551496
38,005;1,7791799999999998;26,792;1320,9;1,5058622511494062
38,016;1,7828;27,158;1324,0;1,523334081220552
38,028;1,7799199999999997;27,237;1324,6;1,5302373140365861
38,038;1,7829599999999999;27,752;1324,8;1,5565127652891821
38,048;1,7805199999999999;27,468;1327,6;1,5426953923572888
38,059;1,78154;27,404;1332,7;1,538219742469998
38,071;1,78474;27,229;1333,7;1,52565639813082
38,081;1,7894199999999998;26,866;1332,1;1,5013803355277129
38,092;1,79458;26,498;1332,9;1,4765571888687046
38,102;1,7993799999999998;26,487;1331,9;1,4720070246418213
38,113;1,80212;26,848;1325,6;1,4898009011608548
38,124;1,8051599999999999;26,674;1315,8;1,4776529504309868
38,134;1,80784;26,307;1314,2;1,4551619612355076
38,145;1,7857999999999998;25,959;1314,0;1,4536342255571735
38,156;1,7788399999999998;25,546;1319,2;1,4361044276045065
38,166;1,7733999999999999;25,55;1327,0;1,4407353107026053
38,177;1,76388;26,096;1329,4;1,479465723291834
38,187;1,76088;26,651;1329,4;1,513504611330698
38,198;1,75902;26,495;1330,1;1,5062364271014543
38,209;1,76446;26,839;1332,3;1,5210886050122985
38,219;1,7612400000000001;27,174;1331,2;1,542890236424337
38,23;1,76524;26,662;1326,2;1,5103895221046428
38,24;1,7693999999999999;26,346;1322,0;1,4889793150220414
38,252;1,78336;26,095;1316,8;1,4632491476762963
38,262;1,79064;26,25;1313,2;1,4659563061251843
38,273;1,78314;26,087;1315,7;1,4629810334578328
38,284;1,7767399999999998;25,9;1318,7;1,457725947521866
38,294;1,77134;25,572;1316,7;1,4436528278026806
38,305;1,78318;25,714;1325,9;1,4420305297277896
38,315;1,77726;25,718;1336,3;1,447058955920912
38,326;1,7816199999999998;25,227;1333,1;1,415958509670974
38,336;1,8057400000000001;25,327;1328,7;1,4025828746109628
38,348;1,8081;25,167;1330,5;1,3919031027044964
38,358;1,8112599999999999;24,44;1331,3;1,349336925676049
38,369;1,81766;25,081;1328,3;1,3798510172419483
38,379;1,8249;25,876;1324,5;1,4179407090799498
38,39;1,82552;26,26;1317,6;1,438494237258425
38,401;1,81896;26,082;1319,8;1,4338962923868586
38,411;1,82368;25,896;1333,4;1,4199859624495526
38,423;1,81956;25,89;1347,8;1,4228714634307194
38,434;1,82138;26,702;1356,9;1,466031251029439
38,444;1,8194599999999999;27,769;1362,3;1,526222065887681
38,455;1,8248199999999999;28,017;1364,1;1,5353295119518637
38,464;1,8298199999999998;27,964;1364,1;1,5282377501612183
38,476;1,83554;28,629;1367,7;1,5597045011277337
38,485;1,83676;28,567;1373,8;1,5552930159628913
38,496;1,8321999999999998;28,55;1376,0;1,5582360004366338
38,507;1,84164;28,146;1373,2;1,528311722160683
38,517;1,84416;26,516;1370,8;1,4378361964254727
38,529;1,84718;27,222;1375,9;1,473705865156617
38,539;1,86116;33,031;1380,8;1,7747533796127146
38,551;1,8829799999999999;37,58;1379,9;1,995772658233226
38,561;2,0011799999999997;39,652;1375,9;1,981430955736116
38,572;2,11122;41,15;1371,1;1,9491099932740314
38,582;2,2173599999999998;42,088;1356,8;1,8981130714002241
38,594;2,32934;43,018;1186,7;1,8467892192638256
38,605;2,2955200000000002;43,214;1002,6;1,882536418763504
38,615;2,12534;43,043;971,7;2,025228904551742
38,625;2,02766;43,221;963,3;2,131570381622165
38,635;1,9763;43,585;981,5;2,2053837980063755
38,646;1,8812;44,255;1026,0;2,3524877737614287
38,657;1,8594399999999998;46,489;1067,2;2,500161338897733
38,667;1,8585;41,635;1097,5;2,2402475114339517
38,678;1,85926;31,647;1126,3;1,7021288039327473
38,688;1,8568;26,006;1149,0;1,4005816458423093
38,7;1,85678;23,316;1173,9;1,255722271890046
38,71;1,8528200000000001;23,447;1194,1;1,2654764089334094
38,721;1,8618;23,647;1214,0;1,2701149425287355
38,732;1,8634199999999999;24,015;1232,1;1,2887593779180218
38,742;1,86618;24,355;1245,9;1,3050723938741173
38,754;1,87108;24,578;1260,4;1,313572909763345
38,764;1,8791;24,761;1275,5;1,3177052844446808
38,774;1,8770799999999999;25,672;1290,4;1,3676561467811708
38,784;1,877;26,352;1300,0;1,403942461374534
38,796;1,8743400000000001;26,798;1311,7;1,4297299316025907
38,806;1,88138;27,164;1321,9;1,4438337815858573
38,817;1,87514;27,348;1330,7;1,4584511023176934
38,827;1,87998;27,708;1339,9;1,4738454664411322
38,838;1,87724;28,211;1351,2;1,5027913319554238
38,849;1,8708;28,443;1359,0;1,52036561898653
38,86;1,87178;28,987;1363,9;1,548632852151428
38,87;1,87582;29,536;1369,1;1,574564723694171
38,881;1,86902;29,548;1375,1;1,5809354635049382
38,892;1,86294;29,563;1379,7;1,5869002759079733
38,903;1,8616199999999998;29,735;1383,1;1,5972647479077364
38,913;1,86524;29,576;1381,2;1,5856404537753856
38,924;1,8746;29,737;1378,0;1,5863117465059209
38,933;1,88276;29,738;1378,8;1,579489685355542
38,945;1,8877000000000002;29,947;1378,5;1,5864279281665519
38,955;1,8972;30,288;1376,0;1,5964579380139152
38,966;1,9018;30,683;1374,0;1,6133662845725105
38,976;1,9036199999999999;30,838;1358,1;1,6199661697187464
38,988;1,90626;31,453;1346,3;1,649984786965052
38,997;1,8999599999999999;31,91;1354,8;1,6795090422956274
39,009;1,89628;32,181;1361,4;1,6970595059801294
39,02;1,89564;32,52;1358,2;1,7155156042286512
39,03;1,88832;32,345;1346,6;1,7128982375868498
39,041;1,8941;32,161;1335,5;1,6979568132622354
39,051;1,89582;31,828;1334,1;1,678851367745883
39,062;1,88626;31,602;1336,3;1,6753787918950727
39,072;1,8774199999999999;31,758;1342,1;1,6915767382897808
39,083;1,8778;31,776;1354,0;1,6921929917989136
39,093;1,87162;31,776;1363,1;1,6977805323730242
39,104;1,86584;31,597;1369,2;1,6934463833983622
39,114;1,86616;30,776;1370,8;1,6491619153770307
39,126;1,86632;30,128;1371,6;1,6142997985340135
39,136;1,8717199999999998;29,937;1373,6;1,5994379501207447
39,147;1,86764;30,296;1368,2;1,622154162472425
39,158;1,86812;30,702;1355,6;1,643470440871036
39,168;1,8743;31,042;1351,5;1,6561916448807552
39,179;1,8808799999999999;31,232;1359,4;1,6604993407341246
39,19;1,88806;30,854;1370,3;1,6341641685115937
39,2;1,88914;30,682;1375,7;1,624125263347343
39,211;1,88676;30,317;1373,8;1,606828637452564
39,222;1,88286;29,955;1369,3;1,5909308180108983
39,232;1,88578;30,173;1368,9;1,6000275747966357
39,242;1,8827399999999999;30,699;1368,7;1,6305490933426818
39,253;1,8779400000000002;30,815;1369,7;1,640893745274077
39,263;1,87506;30,044;1380,3;1,602295393214084
39,274;1,86992;29,409;1389,6;1,5727410798322923
39,285;1,86668;29,037;1388,4;1,5555424604109973
39,295;1,8659199999999998;29,211;1384,6;1,5655012004801923
39,306;1,8734199999999999;29,58;1382,1;1,5789305121115391
39,317;1,87394;29,425;1384,7;1,570221031623211
39,327;1,87024;29,734;1391,2;1,5898494310890583
39,338;1,86558;29,776;1402,9;1,5960719990565937
39,348;1,8635;29,118;1407,5;1,5625436007512743
39,359;1,8605800000000001;28,674;1402,9;1,5411323350783088
39,371;1,8614600000000001;28,481;1397,3;1,5300355634824279
39,381;1,85938;28,476;1396,9;1,5314782346803772
39,391;1,8549799999999999;28,835;1399,9;1,5544641990749228
39,401;1,8506;29,007;1403,0;1,5674375878093592
39,412;1,8461599999999998;29,03;1405,8;1,5724530918230273
39,422;1,8489;28,703;1409,5;1,55243658391476
39,434;1,8474399999999997;28,845;1412,2;1,5613497596674317
39,444;1,8423;28,669;1411,5;1,5561526352928405
39,455;1,8470199999999999;28,481;1410,1;1,541997379562755
39,465;1,8464999999999998;28,326;1407,5;1,5340373679935013
39,477;1,85142;28,491;1407,1;1,5388728651521533
39,487;1,85336;28,659;1406,8;1,5463266715586825
39,498;1,85582;28,662;1404,1;1,5444385770171676
39,509;1,8554199999999998;28,12;1402,1;1,5155598193400956
39,519;1,85246;28,273;1402,3;1,5262407825270181
39,53;1,85302;28,656;1405,1;1,5464485002860195
39,54;1,8462199999999998;28,847;1406,1;1,5624898441139194
39,55;1,8456799999999998;28,854;1403,4;1,5633262537384598
39,561;1,8503;28,857;1401,5;1,559584932173161
39,573;1,85338;28,834;1406,9;1,5557521932900968
39,582;1,84876;28,683;1408,8;1,5514723382158853
39,593;1,84798;28,133;1404,9;1,5223649606597474
39,605;1,84966;28,173;1398,3;1,5231447941783893
39,615;1,85138;28,479;1396,9;1,5382579481251821
39,626;1,8463399999999999;28,88;1396,7;1,564175612292427
39,636;1,84394;29,215;1394,7;1,5843791012722759
39,647;1,84054;28,639;1392,7;1,5560107359796582
39,657;1,8356999999999999;28,298;1393,5;1,541537288227924
39,669;1,82968;27,919;1398,4;1,5258952385116522
39,678;1,8199;27,916;1399,5;1,5339304357382273
39,688;1,81934;28,277;1396,7;1,5542449459694176
39,699;1,8257999999999999;28,101;1394,0;1,5391061452513966
39,709;1,82856;27,911;1392,8;1,526392352452203
39,721;1,83076;27,9;1393,8;1,5239572636500687
39,731;1,83412;27,905;1395,6;1,5214380738446778
39,742;1,8356;28,087;1393,0;1,530126389191545
39,752;1,8428799999999999;28,275;1389,4;1,534283295711061
39,763;1,8527799999999999;28,775;1388,9;1,5530716005138225
39,774;1,8540999999999999;29,377;1385,5;1,5844344965212234
39,784;1,85872;29,384;1383,6;1,5808728587414995
39,795;1,8581;29,204;1380,5;1,571713040202357
39,806;1,86048;29,194;1357,4;1,5691649466804263
39,816;1,86568;29,172;1333,4;1,563612195017366
39,828;1,87542;29,02;1317,1;1,5473867187083425
39,837;1,86612;29,359;1320,6;1,5732643131202713
39,848;1,8664199999999997;29,773;1337,1;1,595192936209428
39,858;1,8622800000000002;30,278;1351,4;1,62585647700668
39,87;1,86718;30,866;1365,9;1,6530811169785453
39,879;1,88656;31,036;1372,8;1,645110677635485
39,891;1,8725399999999999;30,683;1377,7;1,6385764790071242
39,901;1,8752;30,186;1381,0;1,6097482935153582
39,912;1,8804599999999998;30,509;1357,3;1,6224221732980229
39,923;1,9118;30,679;1304,0;1,6047180667433831
39,933;1,8933;30,679;1296,5;1,620398246448001
39,944;1,89236;30,889;1316,8;1,6323004079562025
39,954;1,8978599999999999;31,199;1329,3;1,6439041868209456
39,965;1,8974;31,238;1342,0;1,646358174343839
39,976;1,8874199999999999;30,875;1352,1;1,6358309226351317
39,985;1,88048;30,701;1357,4;1,6326150770016166
39,997;1,87476;30,323;1363,8;1,6174336981800337
40,008;1,8714199999999999;30,51;1372,1;1,6303128105930258
40,017;1,8674;30,68;1377,0;1,6429259933597518
40,028;1,87006;30,852;1380,3;1,6497866378618868
40,039;1,87078;30,846;1383,9;1,6488309689006724
40,049;1,87016;30,512;1390,8;1,6315181588741072
40,061;1,86624;30,134;1396,2;1,6146905006858712
40,072;1,86608;30,117;1395,4;1,6139179456400583
40,082;1,87038;29,946;1391,9;1,6010650242196773
40,093;1,87158;29,949;1387,9;1,6001987625428784
40,103;1,8716599999999999;29,95;1388,3;1,6001837940651613
40,114;1,8699;29,585;1389,5;1,5821701695277826
40,124;1,8628999999999998;29,58;1389,5;1,5878469053626068
40,135;1,86044;29,643;1392,2;1,5933327599922598
40,144;1,86144;29,948;1397,2;1,6088619563348803
40,155;1,8600400000000001;29,415;1400,2;1,5814176039224959
40,166;1,8600400000000001;29,746;1400,2;1,5992129201522547
40,177;1,8652;29,361;1401,0;1,5741475444992497
40,187;1,8656199999999998;28,854;1403,1;1,546617210364383
40,197;1,86084;28,841;1404,2;1,5498914468734548
40,209;1,8574;28,816;1402,0;1,5514159577904598
40,22;1,86486;28,469;1399,3;1,5266025331660287
40,229;1,8602;28,47;1401,0;1,5304805934845713
40,24;1,85272;28,29;1403,6;1,5269441685737726
40,251;1,84814;28,288;1405,7;1,530619974677243
40,262;1,8491799999999998;28,29;1410,9;1,529867292529662
40,272;1,8497199999999998;28,127;1413,6;1,5206085245334429
40,282;1,85486;28,288;1414,3;1,5250746687081504
40,293;1,86314;28,291;1415,7;1,5184580868855801
40,303;1,86354;28,291;1417,7;1,5181321570773902
40,314;1,86408;28,47;1420,4;1,5272949658812927
40,325;1,8687399999999998;29,196;1418,7;1,5623361195243857
40,336;1,86284;28,848;1404,2;1,5486032080049814
40,346;1,85818;28,345;1380,9;1,5254173438525869
40,357;1,8518;28,279;1374,0;1,5271087590452532
40,368;1,8512;29,002;1381,0;1,566659464131374
40,379;1,84936;30,048;1386,8;1,6247783016827444
40,389;1,84834;31,387;1391,7;1,6981183115660536
40,4;1,851;29,694;1395,0;1,6042139384116694
40,411;1,85172;28,842;1398,6;1,5575788996176527
40,421;1,85534;29,013;1401,7;1,5637565082410771
40,431;1,8549799999999999;29,029;1399,9;1,5649225328574972
40,442;1,86062;29,188;1393,1;1,5687244036933925
40,453;1,86706;28,958;1390,3;1,5509946118496458
40,463;1,87158;28,673;1387,9;1,5320210731040083
40,474;1,87086;29,044;1394,3;1,5524411233336541
40,484;1,86234;29,412;1401,7;1,5793034569412674
40,495;1,8700599999999998;29,759;1405,3;1,591339315316086
40,505;1,87338;29,76;1406,9;1,5885725266630366
40,516;1,88402;30,832;1410,1;1,6365006740905086
40,526;1,88502;30,328;1415,1;1,6088953963353174
40,537;1,8809399999999998;30,499;1419,7;1,621476495794656
40,548;1,87832;30,325;1421,6;1,6144746369095786
40,558;1,87816;30,503;1420,8;1,6240895344379607
40,569;1,8779;30,688;1419,5;1,6341658235262795
40,579;1,8809399999999998;30,891;1419,7;1,6423171393026892
40,589;1,8783400000000001;31,057;1421,7;1,6534280268747936
40,6;1,87358;31,061;1422,9;1,657842205830549
40,611;1,87174;31,059;1423,7;1,6593650827572206
40,621;1,8695599999999999;30,879;1422,8;1,6516720511778173
40,632;1,8696;30,688;1423,0;1,6414206247325633
40,643;1,865;30,686;1425,0;1,645361930294906
40,654;1,8601199999999998;30,688;1425,6;1,6497860353095501
40,664;1,8571199999999999;30,688;1425,6;1,6524511070905488
40,675;1,8571199999999999;30,278;1425,6;1,6303739122943053
40,685;1,8551199999999999;29,773;1425,6;1,6049096554400795
40,696;1,8568;29,578;1424,0;1,5929556225764756
40,706;1,8565800000000001;29,74;1422,9;1,6018701052472823
40,718;1,8611;29,52;1420,5;1,5861587233356618
40,727;1,8607799999999999;29,204;1418,9;1,56944937069401
40,737;1,86422;29,194;1421,1;1,5660168864189847
40,748;1,86688;29,738;1424,4;1,5929250942749398
40,759;1,8655599999999999;29,567;1427,8;1,5848860395806086
40,77;1,86576;29,174;1428,8;1,5636523454249207
40,78;1,8703599999999998;29,006;1426,8;1,550824440214718
40,791;1,8722599999999998;28,637;1426,3;1,5295418371380047
40,802;1,87452;28,642;1427,6;1,5279644922433475
40,813;1,87082;28,845;1429,1;1,5418372692188451
40,822;1,87238;29,181;1426,9;1,558497740843205
40,834;1,889;29,347;1425,0;1,5535733192165166
40,844;1,8945599999999998;29,18;1427,8;1,5401993074909215
40,855;1,8896199999999999;29,021;1428,1;1,5358114329865264
40,866;1,8931;29,192;1420,5;1,5420210237177119
40,875;1,90452;29,368;1412,6;1,5420158360111733
40,886;1,901;29,184;1395,0;1,5351920042083114
40,897;1,9028399999999999;29,048;1369,2;1,5265602993420362
40,907;1,90018;29,555;1365,9;1,555378964098138
40,918;1,89728;30,173;1376,4;1,5903293135435992
40,928;1,89004;30,849;1380,2;1,6321876785676495
40,938;1,88862;31,193;1383,1;1,651629231925957
40,949;1,88822;31,595;1381,1;1,6732690046710657
40,96;1,8839599999999999;30,699;1374,8;1,6294931951846114
